customerid,first_name,last_name,date_of_birth,address,phone_number,email,ssn,registration_date,customer_status,gender,marital_status,occupation,income_level,education_level,nationality,preferred_language,accountid,account_type,balance,opening_date,account_status,interest_rate,credit_limit,available_credit,overdraft_limit,minimum_balance,transactionid,transaction_type,amount,transaction_date,description,transaction_method,currency,exchange_rate,cardid,card_number,expiration_date,cvv,card_type,card_status,loanid,loan_amount,loan_interest_rate,term,start_date,end_date,loan_status,monthly_payment,loan_purpose,repayment_schedule
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,2574,Deposit,586977.00,2025-06-19T10:58:37.059182,Xe khoảng bốn cửa vẽ là leo ghế.,Online,VND,1.0000,861,3528106875562300,2028-07-13,658,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,2574,Deposit,586977.00,2025-06-19T10:58:37.059182,Xe khoảng bốn cửa vẽ là leo ghế.,Online,VND,1.0000,2245,6771895905002736,2028-07-13,797,Prepaid,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,2574,Deposit,586977.00,2025-06-19T10:58:37.059182,Xe khoảng bốn cửa vẽ là leo ghế.,Online,VND,1.0000,2945,4806251960848007,2027-07-13,891,Credit,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,2574,Deposit,586977.00,2025-06-19T10:58:37.059182,Xe khoảng bốn cửa vẽ là leo ghế.,Online,VND,1.0000,54174,340807767966747,2029-07-13,868,Debit,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,1355,Deposit,1922138.00,2025-06-16T10:58:37.046989,Được ghét phá nghỉ hết quê.,Mobile,VND,1.0000,861,3528106875562300,2028-07-13,658,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,1355,Deposit,1922138.00,2025-06-16T10:58:37.046989,Được ghét phá nghỉ hết quê.,Mobile,VND,1.0000,2245,6771895905002736,2028-07-13,797,Prepaid,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,1355,Deposit,1922138.00,2025-06-16T10:58:37.046989,Được ghét phá nghỉ hết quê.,Mobile,VND,1.0000,2945,4806251960848007,2027-07-13,891,Credit,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1204,Loan,9392885.00,2024-08-29,Active,8.15,27138674.00,20986260.00,3982236.00,77164.00,1355,Deposit,1922138.00,2025-06-16T10:58:37.046989,Được ghét phá nghỉ hết quê.,Mobile,VND,1.0000,54174,340807767966747,2029-07-13,868,Debit,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,107739,Deposit,3998100.00,2025-07-13T11:16:16.095352,Tôi tôi đập tôi mười độc ba.,Branch,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,107739,Deposit,3998100.00,2025-07-13T11:16:16.095352,Tôi tôi đập tôi mười độc ba.,Branch,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,49778,Withdrawal,1771512.00,2025-07-08T11:01:12.314445,Tôi năm mây.,Online,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,49778,Withdrawal,1771512.00,2025-07-08T11:01:12.314445,Tôi năm mây.,Online,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,191746,Payment,2555254.00,2025-07-06T11:16:16.486623,Hai viết ba nghỉ đạp.,ATM,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,191746,Payment,2555254.00,2025-07-06T11:16:16.486623,Hai viết ba nghỉ đạp.,ATM,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,482833,Deposit,1405256.00,2025-07-02T11:16:17.826215,Anh xuồng chết viết đập đồng bè.,Online,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,482833,Deposit,1405256.00,2025-07-02T11:16:17.826215,Anh xuồng chết viết đập đồng bè.,Online,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,206897,Deposit,3896742.00,2025-06-22T11:16:16.533502,Ừ độc kim là giày hai.,ATM,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,206897,Deposit,3896742.00,2025-06-22T11:16:16.533502,Ừ độc kim là giày hai.,ATM,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,212395,Withdrawal,4937553.00,2025-06-21T11:16:16.549128,Phá trăng hóa khâu ừ nhà khâu mây.,Branch,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,212395,Withdrawal,4937553.00,2025-06-21T11:16:16.549128,Phá trăng hóa khâu ừ nhà khâu mây.,Branch,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,42041,Deposit,1266456.00,2025-06-21T11:01:12.278456,Làm mượn mười.,Online,VND,1.0000,64092,60116254027192124029,2026-07-13,571,Prepaid,Expired,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,1725,Savings,8059875.00,2024-09-29,Closed,8.79,30263922.00,23526701.00,4453191.00,310489.00,42041,Deposit,1266456.00,2025-06-21T11:01:12.278456,Làm mượn mười.,Online,VND,1.0000,119261,342170730196837,2028-07-13,335,Prepaid,Inactive,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,67569,Savings,2950340.00,2025-06-09,Closed,0.76,15320030.00,10593716.00,1904550.00,155725.00,444793,Payment,4883755.00,2025-07-10T11:16:17.663860,Xuồng núi năm quần xuồng em biển.,Mobile,VND,1.0000,,,,,,,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,67569,Savings,2950340.00,2025-06-09,Closed,0.76,15320030.00,10593716.00,1904550.00,155725.00,356284,Withdrawal,218571.00,2025-06-25T11:16:17.288766,Đã phá mây làm con.,Mobile,VND,1.0000,,,,,,,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,111063,Loan,2231921.00,2024-10-20,Suspended,2.51,32846866.00,9238.00,2166082.00,265455.00,253623,Payment,3597937.00,2025-07-10T11:16:16.760354,Dép ghét trăng khâu đạp một.,Online,VND,1.0000,126901,36802106967240,2027-07-13,836,Debit,Blocked,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,111063,Loan,2231921.00,2024-10-20,Suspended,2.51,32846866.00,9238.00,2166082.00,265455.00,265114,Payment,1885571.00,2025-06-26T11:16:16.820893,Giày thương việc vàng nhà.,Online,VND,1.0000,126901,36802106967240,2027-07-13,836,Debit,Blocked,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,111063,Loan,2231921.00,2024-10-20,Suspended,2.51,32846866.00,9238.00,2166082.00,265455.00,177935,Deposit,4332199.00,2025-06-24T11:16:16.439348,Cái trời chết mượn tủ dép.,ATM,VND,1.0000,126901,36802106967240,2027-07-13,836,Debit,Blocked,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
1,Phạm,Vũ,1987-05-10,"Apt. 330 5510 Lâm Mission, Quảng Bình, MI TYAB 3QX",021 3189 3135,vu.vinh@hotmail.com,302-91-2200,2025-04-08,Active,Female,Widowed,Sales Officer,14989165.00,High School,Vietnamese,Vietnamese,143916,Loan,4121472.00,2025-05-11,Closed,2.35,44645780.00,7513107.00,1112303.00,129956.00,406636,Transfer,2933592.00,2025-07-09T11:16:17.522005,Sáu mướn bảy sáu.,ATM,VND,1.0000,122632,65096235324691736897,2027-07-13,781,Prepaid,Active,1057,972130524.00,21.98,269,2024-08-28,2047-01-28,Pending,3613868.12,Personal,Quarterly
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,6306,Deposit,4177655.00,2025-07-09T11:01:12.017167,Giết thích tám hai biển tô nón.,Mobile,VND,1.0000,71069,36802507716998,2029-07-13,860,Prepaid,Active,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,6306,Deposit,4177655.00,2025-07-09T11:01:12.017167,Giết thích tám hai biển tô nón.,Mobile,VND,1.0000,95412,5019413564745696,2027-07-13,142,Credit,Blocked,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,18000,Transfer,2258278.00,2025-07-03T11:01:12.106873,Ác nhà tám may gì phá.,ATM,VND,1.0000,71069,36802507716998,2029-07-13,860,Prepaid,Active,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,18000,Transfer,2258278.00,2025-07-03T11:01:12.106873,Ác nhà tám may gì phá.,ATM,VND,1.0000,95412,5019413564745696,2027-07-13,142,Credit,Blocked,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,1852,Withdrawal,2545257.00,2025-06-29T10:58:37.052179,Đánh vẽ thế.,Online,VND,1.0000,71069,36802507716998,2029-07-13,860,Prepaid,Active,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,1852,Withdrawal,2545257.00,2025-06-29T10:58:37.052179,Đánh vẽ thế.,Online,VND,1.0000,95412,5019413564745696,2027-07-13,142,Credit,Blocked,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,43560,Payment,1655754.00,2025-06-22T11:01:12.285635,Thuyền bạn vẽ hết.,Mobile,VND,1.0000,71069,36802507716998,2029-07-13,860,Prepaid,Active,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,43560,Payment,1655754.00,2025-06-22T11:01:12.285635,Thuyền bạn vẽ hết.,Mobile,VND,1.0000,95412,5019413564745696,2027-07-13,142,Credit,Blocked,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,271455,Withdrawal,3327442.00,2025-06-21T11:16:16.861066,Bảy cửa là.,Mobile,VND,1.0000,71069,36802507716998,2029-07-13,860,Prepaid,Active,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
2,Đặng,Thủy,1985-09-26,"Suite 670 6232 Phạm Causeway, Lạng Sơn, PA W0VE 3NP",0118 062 1277,vu.thao@hotmail.com,451-96-6612,2024-11-13,Inactive,Female,Single,Customer Community-Services Coordinator,25082958.00,Master,Vietnamese,Vietnamese,166,Loan,5478222.00,2024-08-29,Active,3.04,36954945.00,28978695.00,2530521.00,248368.00,271455,Withdrawal,3327442.00,2025-06-21T11:16:16.861066,Bảy cửa là.,Mobile,VND,1.0000,95412,5019413564745696,2027-07-13,142,Credit,Blocked,660,428972129.00,11.84,283,2024-09-25,2048-04-25,Paid,1515802.58,Education,Semi-Annual
